pr_id,issue_number,issue_title,issue_reporter,issue_state,is_reporter_human,ai_commits,human_commits,total_commits,ai_comments,has_ai_review,ai_tools_involved,commit_authors
3180142640,6239,Implement Microsoft365DSC resources for Terms of Agreement in Entra Id,NikCharlebois,closed,True,10,20,30,4,True,"Copilot, copilot-swe-agent[bot]",
3259603262,11415,🗂 - Mirror PR from Fork,splincode,closed,True,3,0,3,1,False,lumberjack-bot[bot],
3259689574,583,[ForestRun]: benchmark,pavelglac,open,True,10,0,10,0,False,None,
3259701196,729,just clean does not work on windows,simongdavies,closed,True,1,0,1,3,False,Copilot,
3259732080,18767,FS2014 duplicate entry '.cctor' in method table,ingted,open,True,6,0,6,1,True,"Copilot, copilot-swe-agent[bot]",
3259798274,11401,🐞 - Close preview at the same time as dialog,maskaevaflk,closed,True,8,2,10,8,True,"nx-cloud[bot], github-actions[bot], Copilot, lumberjack-bot[bot], bundlemon[bot], copilot-pull-request-reviewer[bot], copilot-swe-agent[bot]",
3078160044,13246,Application.ThreadContext.FromId reads from s_contextHash while another thread may be writing,KalleOlaviNiemitalo,closed,True,3,0,3,2,True,"copilot-pull-request-reviewer[bot], Copilot, codecov[bot]",
3078166226,12927,Add thorough tests for partially supported NRBF types,JeremyKuhne,open,True,5,0,5,2,True,"Copilot, copilot-swe-agent[bot]",
3078166718,12919,Validate and test Clipboard JSON and raw data scenarios,JeremyKuhne,open,True,5,0,5,2,False,Copilot,
3078168762,6088,Remove failing figma.tsx files for Code Connect,joshblack,closed,True,2,0,2,1,False,changeset-bot[bot],
3078169246,4510,"The Azure activity log is ""Deploy to App..."" instead of ""Deploy to slot..."" when deploying project to a slot",v-ruizh,closed,True,1,0,1,0,False,None,
3078187008,40744,azure-eventhub-checkpointstoreblob needs linting updates for pylint version 3.3.6,azure-sdk,open,True,5,0,5,2,True,"Copilot, copilot-swe-agent[bot]",
3078195603,119,[FEAT] WinGet support,Kenya-West,open,True,4,0,4,0,True,copilot-swe-agent[bot],
3078216071,484,Document output groups,jsharpe,open,True,7,0,7,0,False,None,
3078217849,481,Box Style Consistency,Fiala06,closed,True,2,0,2,0,False,None,
3078219308,130,Add support for SWESmith,MarcCote,closed,True,1,0,1,0,False,None,
3078250089,481,Box Style Consistency,Fiala06,closed,True,1,0,1,0,False,None,
3078256987,4654,[SOS][tests] OtherCommands(config: projectk.sdk.prebuilt*) VerifyOutput: no last command output or debugger exited unexpectedly,mdh1418,closed,True,4,0,4,1,False,Copilot,
3078272656,485,Native TLS not used for OpenID Connect,jonesofarc,closed,True,1,0,1,0,False,None,
3078330455,7279,Add test coverage for `--aspire-version` template option,DamianEdwards,closed,True,2,0,2,0,True,copilot-pull-request-reviewer[bot],
3078340622,62033,Pin markdownlint-cli version in markdownlint.yml,captainsafia,closed,True,2,0,2,0,False,None,
3078352984,3065,Inter-canister error static example-based tests,lastmjs,closed,True,9,4,13,7,True,"Copilot, copilot-swe-agent[bot]",
3078356584,2901,lisa uses current directory and does not honor the working path,maddieford,closed,True,11,0,11,4,True,"Copilot, copilot-swe-agent[bot]",
3078366765,2494,[BUG] Safari - Block All Cookies - SecurityError The operation is insecure,ackava,open,True,22,3,25,7,True,"Copilot, copilot-swe-agent[bot]",
3078382638,2440,[BUG] SourceMaps are not including the original *.ts files,MSNev,open,True,6,0,6,0,True,"github-advanced-security[bot], copilot-swe-agent[bot]",
3078383974,2424,[BUG] Sourcemap load errors  in debugger from @nevware21 dependencies,johncrim,open,True,2,0,2,0,False,None,
3078424351,548,[BUG] Mismatched Microsoft.Graph Modules,mdowst,closed,True,5,0,5,3,False,Copilot,
3078425912,639,MCP document tools that can avoid putting LLM document on the repository,tomohisa,closed,True,3,0,3,3,False,"sonarqubecloud[bot], Copilot",
3078439427,61764,Respect JsonSerializerOptions casing for property names in validation errors,captainsafia,open,True,15,9,24,8,True,"Copilot, copilot-swe-agent[bot]",
3078440447,1687,[FEATURE] Support replication (Global tables) ,marmor7,open,True,7,5,12,5,True,"cloudflare-workers-and-pages[bot], Copilot, copilot-swe-agent[bot]",
3078444454,368,feat: Implement Ko-fi,mvdicarlo,closed,True,2,4,6,0,False,None,
3078460436,1199,Stable Updates 20250708,jonathanpeppers,closed,True,2,0,2,1,False,cloudflare-workers-and-pages[bot],
3078469289,1211,[BUG] Model.create and Model.get differ on custom types,pmezard,open,True,3,0,3,2,False,"cloudflare-workers-and-pages[bot], Copilot",
3231319881,416,高亮当前服务器,duang990,open,True,4,0,4,1,False,Copilot,
3231408675,9717,Create a new Datasource Integration - Hubspot,mansukh-tj,open,True,1,0,1,1,False,bito-code-review[bot],
3231432076,5505,Update documentation examples to use `trimBefore` and `trimAfter`,JonnyBurger,closed,True,2,0,2,1,False,vercel[bot],
3231526864,1878,🐛 Bug Report: Edit prompt for saving conversations. Make sure they are saved in the same language as user query explicitly.,dartpain,closed,True,2,0,2,1,False,vercel[bot],
3231573988,3510,🤗 [Question]: Fiber v3 sse,mhclaudiu,open,True,3,0,3,0,False,None,
3231589632,2575,"Design Achievement Badges for Team Overview - Award badges for milestones like ""Top Contributor"" or ""Early Bird,"" and display them on the Team Overview Dashboard and user profiles.",DonnieBLT,open,True,8,2,10,8,True,"coderabbitai[bot], github-actions[bot], Copilot, codecov[bot], copilot-pull-request-reviewer[bot], copilot-swe-agent[bot]",
3120801394,29,[feat] setup a simple ONNX container that runs on ACA,manekinekko,open,True,4,0,4,5,True,"github-actions[bot], github-advanced-security[bot], Copilot, microsoft-github-policy-service[bot]",
3120854116,141,[Feature] Add a redirect API endpoint,estruyf,closed,True,4,1,5,2,True,"sonarqubecloud[bot], copilot-swe-agent[bot]",
3121005401,689,Docs: Search - Explain Inkeep,martyndavies,closed,True,1,0,1,3,False,"nx-cloud[bot], github-actions[bot], vercel[bot]",
3121005957,508,Bug: Build workflow fails because of deprecated version of actions/cache.,lisachenko,closed,True,3,0,3,2,False,"nx-cloud[bot], vercel[bot]",
3121041195,191,Docker image not public,mattwatsonad,open,True,2,0,2,1,False,Copilot,
3121316751,2099,Improve how the cache service availability is determined in actions/toolkit,Link-,closed,True,3,0,3,1,False,coderabbitai[bot],
3121381331,161,Problems with the main source content in English and the translations.,elbruno,closed,True,3,0,3,1,False,Copilot,
3121475414,2580,Highlight Streak and Challenge Completions in Weekly Summary - Display highlights of completed streaks and daily challenges in the weekly activity summary to celebrate user achievements.,DonnieBLT,open,True,3,0,3,1,False,coderabbitai[bot],
3121533392,515,Create Android Version of Ice/greeter,pepone,closed,True,2,0,2,0,False,None,
3121554615,76,gemini的模型按tokens层级计费，thor是否能在这方面做优化,Weng-H,closed,True,4,0,4,3,False,"github-actions[bot], Copilot",
3106222021,250206,MCP stdio shutdown does not follow spec,connor4312,closed,True,3,4,7,0,False,None,
3265150357,6184,Collection assert methods should accept IEnumerable collections,avivanoff,open,True,6,0,6,1,False,Copilot,
3265192098,7941,[http-client-csharp] remove Update method of InputModelProperty,live1206,open,True,3,1,4,0,False,None,
3265205374,1722,Allow the displayed information to be copied via highlight and right-click,emako,open,True,3,0,3,0,False,None,
3195573803,497,[improvement][cache] 按照记录缓存和处理,NewFuture,closed,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3195588879,16530,Remove duplicate yarn eslint step from .circleci/config.yml,harupy,closed,True,2,0,2,2,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3195598738,16532,Skip maintainer access check for copilot bot in autoformat workflow,harupy,closed,True,3,0,3,3,True,"github-actions[bot], copilot-swe-agent[bot], copilot-pull-request-reviewer[bot]",
3195621098,30365,Aspire ServiceDefaults project name doesn't use provided name,davidortinau,open,True,2,0,2,0,False,None,
3195645830,16534,Remove unused Windows job from CircleCI configuration,harupy,closed,True,2,0,2,3,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3195676820,881,Add support for GitHub Issue Closed event in webhook handler,toyamarinyon,closed,True,3,3,6,1,False,Copilot,
3195788503,306,建议加入自定义线路功能,DarkiT,closed,True,4,0,4,0,True,copilot-swe-agent[bot],
3195826190,157446,FlexAttention + int64 indexing,drisspg,open,True,4,0,4,3,False,"pytorch-bot[bot], github-actions[bot], linux-foundation-easycla[bot]",
3195843494,17,Simple GUI to experiment and generate code,amogorkon,open,True,2,0,2,0,False,None,
3106326653,15995,Fix `deny_unpinned_actions` in `.github/policy.rego` to work for composite actions,harupy,closed,True,9,1,10,3,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3121860517,3507,Add GitHub Copilot Agent custom base instructions,veeam-denis,closed,True,3,2,5,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3121897365,45605,OpenRewrite HttpRequestCustomRecipe Refactor,jairmyree,open,True,2,1,3,1,False,github-actions[bot],
3121953999,45608,Fix the bug identified in the setAll api migration of the HttpHeadersCustomRecipe,jairmyree,open,True,4,7,11,2,False,"github-actions[bot], Copilot",
3122104956,3372,TypeError: Cannot read properties of undefined (reading 'id'),sentry-io[bot],open,False,1,0,1,1,False,changeset-bot[bot],
3122186128,245224,"When the keyboard focus is on any list item in the ""Select an Azure ML job Schema"" list and when user press Shift+tab key, JAWS/NVDA does not announce anything: A11y_VS Code_Appling filter on subscription_Screen reader",kapilvaishna,closed,True,1,0,1,0,False,None,
3122218876,5143,[BUG]: git task fails on promisor fetch to fill in gaps due to no authorization,richshadman,open,True,1,0,1,0,False,None,
3122232574,250770,Add more overflow items to terminal view menu,Tyriar,closed,True,2,3,5,0,False,None,
3122261701,3699,Fix golangci-lint config,rbtr,closed,True,1,0,1,0,False,None,
3122330329,1175,"*runtime.TypeAssertionError: interface conversion: interface {} is []interface {}, not map[interface {}]interface {}",sentry-io[bot],closed,False,3,0,3,0,False,None,
3122389974,3699,Fix golangci-lint config,rbtr,closed,True,3,0,3,3,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3122429217,6617,Update custom azure pipeline yaml conditions to respect canceled status,benbp,closed,True,2,0,2,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3122436728,2132,TraceEvent - CaptureState API does not seem to work when using keywords that have not already been enabled in the session,ivberg,closed,True,1,0,1,0,False,None,
3122455352,1178,better contextual help for uncategorized subjects,saracarl,open,True,2,0,2,0,True,copilot-pull-request-reviewer[bot],
3122494142,29644,Enhance ioredis samples for token refresh use cases,samsaha-ms,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3151882306,7660,[http-client-java] upgrade tcgc version to 0.57.1,haolingdong-msft,closed,True,7,2,9,3,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3151946493,3063,[tests] Move component tests to use testcontainers,radical,open,True,4,1,5,1,True,"Copilot, copilot-swe-agent[bot]",
3151984235,727,Remove support for extension loading in SQLite integrations,aaronpowell,closed,True,4,2,6,3,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3151985497,732,Refactor Node package installers to be a resource,aaronpowell,closed,True,5,4,9,1,False,github-actions[bot],
3152046743,7610,[python][copilot] upgrade dependencies for http-client-python,msyyc,closed,True,2,0,2,0,False,None,
3152093177,7610,[python][copilot] upgrade dependencies for http-client-python,msyyc,closed,True,3,0,3,0,False,None,
3152135969,7610,[python][copilot] upgrade dependencies for http-client-python,msyyc,closed,True,3,0,3,0,False,None,
3152145544,5367,Refactor: Use %v to log errors instead of %s + error.Error(),vhvb1989,closed,True,3,9,12,1,False,azure-pipelines[bot],
3152174737,3044,Refactor: editing → isKeyboardOpen,raineorshine,closed,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3152203458,5391,Make Recorder a template,JonnyBurger,closed,True,2,6,8,1,False,vercel[bot],
3152257828,7610,[python][copilot] upgrade dependencies for http-client-python,msyyc,closed,True,3,1,4,1,False,github-actions[bot],
3152293928,163,Reduce max timeout to 30 seconds,aaronpowell,closed,True,3,1,4,1,False,Copilot,
3152485982,4089,PR Build jobs often fail when installing the translation package: End of Central Directory record could not be found,mazhelez,open,True,17,13,30,8,True,"codecov-commenter, Copilot, copilot-swe-agent[bot]",
3152602811,5533,Add `CIConditionAttribute`,Youssef1313,closed,True,9,4,13,3,True,"Copilot, copilot-swe-agent[bot]",
3152656456,11443,Call out 'Constant special item ID list (CSIDL)' values,npherson,closed,True,2,0,2,0,False,None,
3209660072,5176,talis add a flag for number of workers,rach-id,closed,True,4,6,10,1,True,"Copilot, copilot-swe-agent[bot]",
3209661206,61971,Diagnostic code `69010` may be typo of `6910`?,leaysgur,open,True,3,0,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3209703127,759,zerocopy: clean up TODOs,mattkur,open,True,4,0,4,0,False,None,
3209727238,2253,Unhandled exception crash when double-clicking in right scroll bar area,NiklasEMS,closed,True,4,1,5,1,True,"Copilot, copilot-swe-agent[bot]",
3209766600,19708,Convert all tests in connectionStore.test.ts to use sinon instead of typemoq,Benjin,open,True,5,0,5,1,False,Copilot,
3209796838,11118,APIView fails to import complex NuGet packages,KrzysztofCwalina,open,True,6,0,6,0,True,copilot-swe-agent[bot],
3209802128,2598,LinkRank: PageRank for edges,szhorvat,open,True,1,0,1,0,False,None,
3209832047,2151,"Replace all instances of ""nova"" with ""multiplexer""",rootulp,closed,True,2,0,2,0,False,None,
3209836652,2598,LinkRank: PageRank for edges,szhorvat,open,True,2,0,2,0,False,None,
3209849522,23465,"It's not clear difference between protected, private protected, and protected internal from given example.",kgouraw,closed,True,5,0,5,0,True,copilot-swe-agent[bot],
3256451757,1701,Quicklook Crash After Waking from Sleep,h3llolovely,open,True,2,0,2,1,False,sourcery-ai[bot],
3256472611,25728,App crashes when entry bound to float value with fractional format,niza93,open,True,2,0,2,0,False,None,
3256596335,379,Keep the filter column visible while scrolling through template cards,gkulin,closed,True,7,1,8,3,True,"Copilot, copilot-swe-agent[bot]",
3256599328,378,Explore support for multiple pages of templates,gkulin,closed,True,7,0,7,3,True,"Copilot, copilot-swe-agent[bot]",
3241328871,4684,loadgen: add `status` mode to the http command,marta-lokhova,open,True,2,0,2,0,False,None,
3241346467,10439,"builder.AddProject(name, projectPath) overload",maddymontaquila,open,True,3,0,3,0,False,None,
3241349914,4551,ApplicationImpl::mConfig should be const,marta-lokhova,closed,True,2,0,2,0,False,None,
3241357147,246889,"setting ""preLaunchTask"" leads to error ""Cannot read properties of undefined (reading 'kind')""",freshmozart1,closed,True,3,0,3,2,True,"Copilot, copilot-swe-agent[bot]",
3241406905,10416,[AspireE2E] The endpoints for 'functionstorage' return two distinct results when creating Azure Functions with Aspire project.,vmykagapuz,closed,True,2,0,2,0,False,None,
3225310809,147903,Add separator between view actions and global panel actions,bpasero,closed,True,2,3,5,0,False,None,
3247390113,9057,🚀 - Migrate `Demo` components to the new `API` page approach,mdlufy,open,True,13,0,13,4,False,"lumberjack-bot[bot], Copilot, nx-cloud[bot]",
3247408749,534,FAQ 补充几个问题,afc163,open,True,1,0,1,1,False,cloudflare-workers-and-pages[bot],
3088709617,122,Проверка интерфейса напильника/заготовки/рогатки/приемки через &Приемка,nixel2007,closed,True,2,0,2,0,False,None,
3088730956,6624,ASP.NET integration test run is aborted because Elsa background task is not stopped,kfrajtak,closed,True,2,0,2,1,False,Copilot,
3088733583,213,Bug: Special Characters seem to be mucking up metadata matches...,Ronald-Diemicke,open,True,3,0,3,0,False,None,
